PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,PG.Database,PG.CV,[1] 20231022_AL_HBSS_pooled_DIA1.raw.PG.Quantity,[2] 20231022_AL_HBSS_pooled_DIA2.raw.PG.Quantity,[3] 20231022_AL_HBSS_pooled_DIA3.raw.PG.Quantity,[4] 20231022_AL_HBSSbaf_pooled_DIAbaf1.raw.PG.Quantity,[5] 20231022_AL_HBSSbaf_pooled_DIAbaf2.raw.PG.Quantity,[6] 20231022_AL_HBSSbaf_pooled_DIAbaf3.raw.PG.Quantity,[1] 20231022_AL_HBSS_pooled_DIA1.raw.PG.Log2Quantity,[2] 20231022_AL_HBSS_pooled_DIA2.raw.PG.Log2Quantity,[3] 20231022_AL_HBSS_pooled_DIA3.raw.PG.Log2Quantity,[4] 20231022_AL_HBSSbaf_pooled_DIAbaf1.raw.PG.Log2Quantity,[5] 20231022_AL_HBSSbaf_pooled_DIAbaf2.raw.PG.Log2Quantity,[6] 20231022_AL_HBSSbaf_pooled_DIAbaf3.raw.PG.Log2Quantity
Q96JJ7,Q96JJ7,TMX3,Homo sapiens,Protein disulfide-isomerase TMX3,TMX3_HUMAN,sp,0.029888617,92788.48438,96813.53906,94977.875,91517.15625,98184.78906,98378.61719,16.50165815,16.5629212,16.53530386,16.4817546,16.58321192,16.58605716
Q96JM3,Q96JM3,CHAMP1,Homo sapiens,Chromosome alignment-maintaining phosphoprotein 1,CHAP1_HUMAN,sp,0.052852577,48683.57813,53315.02344,51276.77344,46743.33203,51182.48828,47056.83984,15.57114759,15.7022545,15.64601786,15.51247296,15.64336267,15.52211682
Q96JM4,Q96JM4,LRRIQ1,Homo sapiens,Leucine-rich repeat and IQ domain-containing protein 1,LRIQ1_HUMAN,sp,0.097002223,51014.20313,53395.46484,54804.39844,44366.80859,45165.54688,44607.26953,15.63861135,15.70442959,15.74200406,15.43719316,15.46293506,15.44499122
Q96JP2,Q96JP2,MYO15B,Homo sapiens,Unconventional myosin-XVB,MY15B_HUMAN,sp,0.037084509,58654.72656,62536.64844,58845.82031,62159.63281,62092.98828,64497.30078,15.83995975,15.93241428,15.84465233,15.92369036,15.92214274,15.97695116
Q96JQ2,Q96JQ2,CLMN,Homo sapiens,Calmin,CLMN_HUMAN,sp,0.072111419,27024.89648,22791.27734,28314.45703,25930,25192.58398,25572.78906,14.72200147,14.47619416,14.78925124,14.66233459,14.62071149,14.64232189
Q96K17,Q96K17,BTF3L4,Homo sapiens,Transcription factor BTF3 homolog 4,BT3L4_HUMAN,sp,0.282062068,579256.625,548435.875,504671.3125,287896.125,396298.625,313273.0625,19.14384311,19.06496342,18.94498455,18.13518885,18.59622844,18.2570612
Q96K37,Q96K37,SLC35E1,Homo sapiens,Solute carrier family 35 member E1,S35E1_HUMAN,sp,0.075574171,20865.0625,20349.10938,24418.76758,22237.80469,20156.23828,22710.17578,14.34880162,14.31267803,14.57570277,14.44072675,14.2989388,14.47105125
Q96K76,Q96K76,USP47,Homo sapiens,Ubiquitin carboxyl-terminal hydrolase 47,UBP47_HUMAN,sp,0.117891222,13389.49512,13993.95898,15620.37891,17500.94922,18084.85352,15769.39453,13.70881394,13.77251655,13.93114183,14.09514555,14.14249429,13.94483965
Q96KA5,Q96KA5,CLPTM1L,Homo sapiens,Cleft lip and palate transmembrane protein 1-like protein,CLP1L_HUMAN,sp,0.12283883,53712.03516,58247.10156,64448.22656,61573.81641,53554.48828,45097.85938,15.71295777,15.82989864,15.97585304,15.91002937,15.70871987,15.46077134
Q96KB5,Q96KB5,PBK,Homo sapiens,Lymphokine-activated killer T-cell-originated protein kinase,TOPK_HUMAN,sp,0.023157177,764653.1875,782209.75,759133.6875,764347.125,732703.375,779134.625,19.54444603,19.57719599,19.53399445,19.54386846,19.48286974,19.5715131
Q96KC8,Q96KC8,DNAJC1,Homo sapiens,DnaJ homolog subfamily C member 1,DNJC1_HUMAN,sp,0.047062262,23201.63672,24425.69922,24886.0332,21896.54492,24025.69727,22838.45898,14.50193896,14.57611224,14.60304866,14.41841562,14.55229068,14.47917769
Q96KG9,Q96KG9,SCYL1,Homo sapiens,N-terminal kinase-like protein,NTKL_HUMAN,sp,0.058645971,77859.71094,68357.26563,69920.32813,66832.17188,70106.47656,66882.13281,16.24858937,16.06080707,16.09342433,16.02825514,16.09726011,16.02933323
Q96KM6,Q96KM6,ZNF512B,Homo sapiens,Zinc finger protein 512B,Z512B_HUMAN,sp,0.102373113,5683.23877,7342.335449,6948.57373,5850.729004,7022.291992,6782.946289,12.47249761,12.84202331,12.76250116,12.51440068,12.77772627,12.72769635
Q96KN1,Q96KN1,FAM84B,Homo sapiens,Protein FAM84B,FA84B_HUMAN,sp,0.366923867,4219.030762,4277.437988,8917.785156,9319.163086,7663.254395,4689.251953,12.04269589,12.06253122,13.12246973,13.18598468,12.90374148,12.19514208
Q96KP4,Q96KP4,CNDP2,Homo sapiens,Cytosolic non-specific dipeptidase,CNDP2_HUMAN,sp,0.016967629,159010.6563,161295.6406,162250.9688,166167.0781,161505.9531,165677.4844,17.27876393,17.29934792,17.30786757,17.34227505,17.30122782,17.33801803
Q96KQ7,Q96KQ7,EHMT2,Homo sapiens,Histone-lysine N-methyltransferase EHMT2,EHMT2_HUMAN,sp,0.113636969,9345.926758,11921.22559,9955.924805,11319.51172,10109.27734,12471.16992,13.19012202,13.54124494,13.28133962,13.46652411,13.30339225,13.60630919
Q96KR1,Q96KR1,ZFR,Homo sapiens,Zinc finger RNA-binding protein,ZFR_HUMAN,sp,0.027720285,77311.50781,73407.14063,75408.04688,72320.15625,72210.59375,72686.70313,16.23839555,16.16363279,16.20243086,16.14211017,16.13992288,16.14940385
Q96L58,Q96L58,B3GALT6,Homo sapiens,"Beta-1,3-galactosyltransferase 6",B3GT6_HUMAN,sp,0.564380252,794.9122925,2055.376465,1866.343384,498.1846619,1394.701416,562.9833374,9.634651878,11.00518695,10.86599873,8.960536794,10.44574058,9.136948413
Q96L91,Q96L91,EP400,Homo sapiens,E1A-binding protein p400,EP400_HUMAN,sp,0.047015754,50138.56641,51371.96484,49533.31641,48213.67578,44936.92969,50560.23828,15.61363313,15.64869363,15.5961116,15.5571548,15.45561394,15.62571564
Q96L92,Q96L92,SNX27,Homo sapiens,Sorting nexin-27,SNX27_HUMAN,sp,0.046676165,26233.33594,29899.14648,28530.79883,29871.41602,28793.73438,28912.80859,14.67911366,14.86781668,14.80023252,14.86647801,14.81346729,14.81942114
Q96L96,Q96L96,ALPK3,Homo sapiens,Alpha-protein kinase 3,ALPK3_HUMAN,sp,0.048126394,630230.25,656837.5625,708392.375,617686.5,654419.6875,665905.25,19.26551948,19.32517711,19.43418916,19.23651527,19.31985663,19.34495739
Q96LD4,Q96LD4,TRIM47,Homo sapiens,Tripartite motif-containing protein 47,TRI47_HUMAN,sp,0.053181869,69472.57813,72833.08594,62990.58203,71529.875,72306.60938,72225.41406,16.08415602,16.15230635,15.94284852,16.1262583,16.14183991,16.14021895
Q96LJ7,Q96LJ7,DHRS1,Homo sapiens,Dehydrogenase/reductase SDR family member 1,DHRS1_HUMAN,sp,0.129783885,4578.456055,4261.20459,4552.660156,5354.689453,3759.818604,3912.862305,12.16064546,12.0570456,12.15249405,12.38658719,11.87644734,11.93400863
Q96LL9,Q96LL9,DNAJC30,Homo sapiens,DnaJ homolog subfamily C member 30,DJC30_HUMAN,sp,0.180941481,28502.99609,23175.89258,27457.1875,17538.95898,26203.34375,20284.33594,14.79882596,14.50033728,14.74489623,14.0982755,14.6774633,14.30807845
Q96LT9,Q96LT9,RNPC3,Homo sapiens,RNA-binding protein 40,RBM40_HUMAN,sp,0.40933312,5941.744629,4519.491211,1949.952759,3508.708984,7176.42334,6878.109375,12.53667089,12.14194465,10.92922346,11.77672458,12.80904928,12.74779634
Q96LW7,Q96LW7,CARD19,Homo sapiens,Caspase recruitment domain-containing protein 19,CAR19_HUMAN,sp,0.185555073,9328.205078,7812.221191,6947.139648,5162.532715,8143.188965,7460.735352,13.18738379,12.93151708,12.76220338,12.3338633,12.99137817,12.86510212
Q96M27,Q96M27,PRRC1,Homo sapiens,Protein PRRC1,PRRC1_HUMAN,sp,0.01154957,101117.3828,99675.36719,101691.3828,98639.64844,99270.26563,99722.98438,16.6256715,16.60494939,16.63383791,16.58988004,16.59907403,16.60563844
Q96M96,Q96M96,FGD4,Homo sapiens,"FYVE, RhoGEF and PH domain-containing protein 4",FGD4_HUMAN,sp,0.170686857,8956.191406,6412.407715,7394.33252,5580.384277,7349.539063,6200.820801,13.12866965,12.64665044,12.85220421,12.44614876,12.84343806,12.59824348
Q96ME1,Q96ME1,FBXL18,Homo sapiens,F-box/LRR-repeat protein 18,FXL18_HUMAN,sp,0.118734983,23593.74023,22735.85742,16608.91016,23112.11133,22204.76367,22563.74023,14.52611652,14.47268179,14.01966979,14.49636144,14.4385816,14.46171861
Q96ME7,Q96ME7,ZNF512,Homo sapiens,Zinc finger protein 512,ZN512_HUMAN,sp,0.032520276,33462.94531,33423.67578,33149.97266,31547.69727,32830.33984,30947.88477,15.03027681,15.02858278,15.01672006,14.94524708,15.00274206,14.91755319
Q96MF7,Q96MF7,NSMCE2,Homo sapiens,E3 SUMO-protein ligase NSE2,NSE2_HUMAN,sp,0.30038607,10382.55273,6222.808105,5175.494141,11494.5791,7764.119629,7401.135254,13.34187358,12.60335004,12.3374809,13.48866602,12.92260663,12.85353087
Q96MG7,Q96MG7,NSMCE3,Homo sapiens,Non-structural maintenance of chromosomes element 3 homolog,NSE3_HUMAN,sp,0.067705348,38231.73828,37656.56641,40303.64063,34952.17969,34427.11719,34187.75781,15.22248318,15.20061384,15.29862254,15.09309481,15.07125776,15.06119219
Q96MH2,Q96MH2,HEXIM2,Homo sapiens,Protein HEXIM2,HEXI2_HUMAN,sp,0.108309742,5161.081055,4541.284668,5465.623535,5209.261719,4032.966797,4725.12793,12.33345757,12.14888476,12.41617038,12.34686321,11.97762581,12.20613767
Q96MT8,Q96MT8,CEP63,Homo sapiens,Centrosomal protein of 63 kDa,CEP63_HUMAN,sp,0.129455053,17379.29688,16565.80078,12776.87793,16073.80664,18980.76367,15239.63672,14.08508209,14.01592032,13.64124773,13.97242401,14.21225042,13.89554089
Q96MU7,Q96MU7,YTHDC1,Homo sapiens,YTH domain-containing protein 1,YTDC1_HUMAN,sp,0.026977824,88750.33594,85847.03906,87441.11719,87024.78906,82433.5,88585.42188,16.43746496,16.38948075,16.41602421,16.40913879,16.33094313,16.43478168
Q96MV1;S4R434,Q96MV1;S4R434,TMEM56;TMEM56-RWDD3,Homo sapiens,Transmembrane protein 56;Protein TMEM56-RWDD3,TMM56_HUMAN;S4R434_HUMAN,sp;tr,0.119910265,10329.19336,11458.27637,11029.28613,12043.92676,9538.560547,8654.857422,13.33443997,13.48410242,13.4290518,13.55601822,13.21955585,13.07929434
Q96MW1,Q96MW1,CCDC43,Homo sapiens,Coiled-coil domain-containing protein 43,CCD43_HUMAN,sp,0.06511803,30557.81055,32816.40234,29836.83203,31610.96875,35495.76953,30636.33203,14.89925356,15.00212946,14.86480674,14.94813763,15.11535947,14.90295596
Q96MW5,Q96MW5,COG8,Homo sapiens,Conserved oligomeric Golgi complex subunit 8,COG8_HUMAN,sp,0.098215715,10112.08301,9317.110352,9721.985352,9268.990234,7757.211426,8271.829102,13.30379259,13.18566687,13.24703525,13.17819646,12.92132241,13.01399066
Q96MX6,Q96MX6,WDR92,Homo sapiens,WD repeat-containing protein 92,WDR92_HUMAN,sp,0.023481813,31449.67188,31496.1875,31016.37109,32698.67188,32190.04688,30692.98828,14.94075734,14.94288959,14.92074228,14.99694442,14.97432706,14.90562149
Q96MY1,Q96MY1,NOL4L,Homo sapiens,Nucleolar protein 4-like,NOL4L_HUMAN,sp,0.187883119,5093.351074,5457.54541,3845.731445,3557.744629,3674.801514,3978.106934,12.31439945,12.41403651,11.9090423,11.79674724,11.84345061,11.95786634
Q96N11,Q96N11,C7orf26,Homo sapiens,Uncharacterized protein C7orf26,CG026_HUMAN,sp,0.084086778,32247.94336,38014.19531,31952.67383,36037.73047,37942.35938,38695.01563,14.97691953,15.21425063,14.96364904,15.13722054,15.21152177,15.23986012
Q96N66,Q96N66,MBOAT7,Homo sapiens,Lysophospholipid acyltransferase 7,MBOA7_HUMAN,sp,0.032993687,130231.9375,134535.6563,128593.7578,121447.8984,127680.3594,128400.9922,16.99072377,17.03762906,16.97246109,16.889978,16.96217709,16.97029683
Q96N67,Q96N67,DOCK7,Homo sapiens,Dedicator of cytokinesis protein 7,DOCK7_HUMAN,sp,0.160188339,25271.18164,20570.9082,25561.93555,25892.14844,19549.41406,17650.08008,14.6252055,14.32831787,14.64170946,14.66022706,14.25483775,14.10738711
Q96NB1,Q96NB1,FOPNL,Homo sapiens,LisH domain-containing protein FOPNL,FOPNL_HUMAN,sp,0.014157958,1018.95813,1039.566406,NaN,NaN,NaN,NaN,9.992879055,10.0217662,NaN,NaN,NaN,NaN
Q96NB2,Q96NB2,SFXN2,Homo sapiens,Sideroflexin-2,SFXN2_HUMAN,sp,0.108324007,25325.83203,21883.58203,23138.47266,20968.44922,19311.91602,19246.54492,14.62832205,14.41756129,14.49800602,14.35593255,14.23720369,14.23231186
Q96NB3,Q96NB3,ZNF830,Homo sapiens,Zinc finger protein 830,ZN830_HUMAN,sp,0.198013683,4440.668457,3941.956787,6332.547852,4233.68457,4768.371094,3876.293457,12.11656115,11.94469625,12.62857036,12.04769807,12.2192808,11.92046208
Q96NC0,Q96NC0,ZMAT2,Homo sapiens,Zinc finger matrin-type protein 2,ZMAT2_HUMAN,sp,0.128141903,22700.11523,21919.63867,21902.25,19971.01367,16980.90625,25134.39063,14.470412,14.4199364,14.41879146,14.28561994,14.05162584,14.61737509
Q96ND0,Q96ND0,FAM210A,Homo sapiens,Protein FAM210A,F210A_HUMAN,sp,0.037231835,39466.40625,42703.99609,41514.53906,43470.05859,42738.40625,40352.99609,15.26833754,15.38208346,15.34132906,15.40773442,15.38324549,15.30038817
Q96NL6,Q96NL6,SCLT1,Homo sapiens,Sodium channel and clathrin linker 1,SCLT1_HUMAN,sp,0.067125132,138556.4375,126650.5313,122711.5,118943.3828,114995.1484,119768.6172,17.08011422,16.9504936,16.90491093,16.85991549,16.81121347,16.8698904
Q96NT0,Q96NT0,CCDC115,Homo sapiens,Coiled-coil domain-containing protein 115,CC115_HUMAN,sp,0.11936741,8262.132813,8456.277344,6682.644043,7868.905762,9033.208984,9546.163086,13.01229854,13.04580698,12.70620331,12.94194732,13.14102287,13.22070527
Q96NT5,Q96NT5,SLC46A1,Homo sapiens,Proton-coupled folate transporter,PCFT_HUMAN,sp,0.106450555,16886.79297,16596.45313,16357.29688,19012.49023,17062.19727,21221.33984,14.04360775,14.01858733,13.99764673,14.21465989,14.05851583,14.37322813
Q96P11,Q96P11,NSUN5,Homo sapiens,Probable 28S rRNA (cytosine-C(5))-methyltransferase,NSUN5_HUMAN,sp,0.015730917,60349.23047,60085.99609,62165.1875,61218.84375,62234.70703,60329.73047,15.88104775,15.87474117,15.92381928,15.90168818,15.92543175,15.88058152
Q96P16,Q96P16,RPRD1A,Homo sapiens,Regulation of nuclear pre-mRNA domain-containing protein 1A,RPR1A_HUMAN,sp,0.095397229,12858.65137,12493.75488,12223.21387,13987.79102,10476.64844,13331.01953,13.65045172,13.60891951,13.57733604,13.77188053,13.35488964,13.7024995
Q96P70,Q96P70,IPO9,Homo sapiens,Importin-9,IPO9_HUMAN,sp,0.046852388,58340.90625,57380.94922,59278.80078,52841.39844,59339.47656,60516.62109,15.83222018,15.80828421,15.85522864,15.68938103,15.85670458,15.88504382
Q96PC3,Q96PC3,AP1S3,Homo sapiens,AP-1 complex subunit sigma-3,AP1S3_HUMAN,sp,0.293132214,12425.40723,7824.855957,11100.66406,10213.36426,6975.983398,5559.804199,13.60100551,12.93384848,13.43835836,13.31817054,12.76818089,12.44081836
Q96PD2,Q96PD2,DCBLD2,Homo sapiens,"Discoidin, CUB and LCCL domain-containing protein 2",DCBD2_HUMAN,sp,0.03765244,66941.90625,70280.10938,71395.1875,70321.28125,64471.65625,69105.46875,16.03062201,16.10082882,16.12353921,16.10167374,15.97637743,16.07651226
Q96PK6,Q96PK6,RBM14,Homo sapiens,RNA-binding protein 14,RBM14_HUMAN,sp,0.022931046,250627.125,263184.1563,258762.1094,249603.8594,262707.4375,259410.0781,17.93518304,18.00571312,17.98126685,17.92928072,18.00309752,17.984875
Q96PU4,Q96PU4,UHRF2,Homo sapiens,E3 ubiquitin-protein ligase UHRF2,UHRF2_HUMAN,sp,0.112323178,20806.97852,21631.83203,19356.22852,22524.08008,26159.34961,19976.13867,14.34477986,14.40086823,14.24051026,14.45918056,14.67503905,14.28599012
Q96PU5,Q96PU5,NEDD4L,Homo sapiens,E3 ubiquitin-protein ligase NEDD4-like,NED4L_HUMAN,sp,0.120073168,6533.087402,9016.422852,8128.609863,8511.198242,9227.022461,9088.655273,12.67354923,13.13833946,12.98879293,13.05514654,13.17164945,13.14985114
Q96PU8,Q96PU8,QKI,Homo sapiens,Protein quaking,QKI_HUMAN,sp,0.096399706,98880.15625,79958.11719,91074.875,82584.42188,86193.75,75888.71875,16.5933934,16.28695688,16.47476549,16.33358205,16.39529564,16.21159782
Q96PV6,Q96PV6,LENG8,Homo sapiens,Leukocyte receptor cluster member 8,LENG8_HUMAN,sp,0.167966082,11087.49316,9461.293945,10268.34961,8826.513672,6947.103516,7885.279785,13.43664559,13.20782179,13.3259167,13.10762799,12.76219588,12.94494623
Q96PZ0,Q96PZ0,PUS7,Homo sapiens,Pseudouridylate synthase 7 homolog,PUS7_HUMAN,sp,0.079541966,93714.77344,87530.14063,80934.07813,80570.11719,88413.85938,75131.85156,16.51598888,16.41749227,16.30445967,16.29795723,16.43198492,16.19713704
Q96Q11,Q96Q11,TRNT1,Homo sapiens,"CCA tRNA nucleotidyltransferase 1, mitochondrial",TRNT1_HUMAN,sp,0.080127809,42413.67969,47660.94922,48283.06641,38799.72656,44420.86719,43001.94141,15.37224203,15.54052006,15.55922968,15.24375886,15.43894994,15.39211417
Q96Q15,Q96Q15,SMG1,Homo sapiens,Serine/threonine-protein kinase SMG1,SMG1_HUMAN,sp,0.10834537,4523.907715,5329.716309,4835.776367,5405.644043,5976.816406,4629.126465,12.14335378,12.37984303,12.23953181,12.4002508,12.54516151,12.17652426
Q96Q45,Q96Q45,TMEM237,Homo sapiens,Transmembrane protein 237,TM237_HUMAN,sp,0.122523185,8926.618164,11252.92871,9546.296875,12569.89063,11202.05176,11178.90723,13.123898,13.45801291,13.22072549,13.61768448,13.45147538,13.44849155
Q96Q89,Q96Q89,KIF20B,Homo sapiens,Kinesin-like protein KIF20B,KI20B_HUMAN,sp,0.149381687,7098.32373,5487.269531,6498.309082,4813.455566,5810.414063,7061.911133,12.79326266,12.42187273,12.66584865,12.23285726,12.50442526,12.78584295
Q96QC0,Q96QC0,PPP1R10,Homo sapiens,Serine/threonine-protein phosphatase 1 regulatory subunit 10,PP1RA_HUMAN,sp,0.074673636,64174.01563,66653.625,59087.40234,57559.51172,56109.26563,55935.32813,15.96970164,16.02439572,15.85056295,15.81276673,15.77595141,15.77147214
Q96QD8,Q96QD8,SLC38A2,Homo sapiens,Sodium-coupled neutral amino acid transporter 2,S38A2_HUMAN,sp,0.170288301,10186.61523,11203.24414,10703.11523,13648.88379,11904.36328,15691.45117,13.31438714,13.45162894,13.38574315,13.73649535,13.53920284,13.93769116
Q96QD9,Q96QD9,FYTTD1,Homo sapiens,UAP56-interacting factor,UIF_HUMAN,sp,0.202383539,13869.68652,15745.47559,15051.45605,10102.10059,10884.39551,10151.01367,13.75964756,13.94264971,13.87761544,13.30236769,13.40997367,13.30933618
Q96QE5,Q96QE5,TEFM,Homo sapiens,"Transcription elongation factor, mitochondrial",TEFM_HUMAN,sp,0.094315386,8586.642578,9556.198242,10154.43848,11044.31934,10004.25098,11114.71094,13.06787843,13.22222107,13.30982284,13.43101689,13.28832554,13.44018281
Q96QK1,Q96QK1,VPS35,Homo sapiens,Vacuolar protein sorting-associated protein 35,VPS35_HUMAN,sp,0.021142271,229010.125,242058.9063,237163.4375,240956.6406,237908.625,242537.7969,17.80505186,17.88499865,17.85552209,17.87841404,17.86004805,17.88785007
Q96QR8,Q96QR8,PURB,Homo sapiens,Transcriptional activator protein Pur-beta,PURB_HUMAN,sp,0.088847131,94579.08594,89443.95313,96271.0625,74884.02344,84197.02344,86121.15625,16.52923358,16.44869633,16.55481459,16.19237033,16.36148161,16.39408007
Q96QT6,Q96QT6,PHF12,Homo sapiens,PHD finger protein 12,PHF12_HUMAN,sp,0.813652139,4695.414063,377.1323547,1637.362915,3415.442383,5206.594238,372.573761,12.19703667,8.558927116,10.67715841,11.73785674,12.34612426,8.541382264
Q96QU8,Q96QU8,XPO6,Homo sapiens,Exportin-6,XPO6_HUMAN,sp,0.200768872,15208.59668,13406.11426,19452.00781,14995.73633,10361.36914,15912.3252,13.89259942,13.71060351,14.24763146,13.87226474,13.33892703,13.95785705
Q96R06,Q96R06,SPAG5,Homo sapiens,Sperm-associated antigen 5,SPAG5_HUMAN,sp,0.359914406,6995.589355,9526.125977,6317.78418,5602.342773,5308.693848,2840.141602,12.77222989,13.21767391,12.62520294,12.45181454,12.37414123,11.47174714
Q96RE7,Q96RE7,NACC1,Homo sapiens,Nucleus accumbens-associated protein 1,NACC1_HUMAN,sp,0.085938091,29786.18555,27730.98438,27551.83594,29950.28711,23504.16211,29175.67969,14.86235576,14.75921121,14.74986084,14.87028221,14.52062863,14.83247865
Q96RF0,Q96RF0,SNX18,Homo sapiens,Sorting nexin-18,SNX18_HUMAN,sp,0.313155475,1.568826437,NaN,NaN,NaN,1,NaN,0.649685752,NaN,NaN,NaN,0,NaN
Q96RL1,Q96RL1,UIMC1,Homo sapiens,BRCA1-A complex subunit RAP80,UIMC1_HUMAN,sp,0.476068046,1437.967651,8924.260742,6445.599121,6254.947266,8729.696289,4122.363281,10.48981551,13.12351695,12.65409875,12.61078201,13.09171575,12.00925593
Q96RL7,Q96RL7,VPS13A,Homo sapiens,Vacuolar protein sorting-associated protein 13A,VP13A_HUMAN,sp,0.074641538,8663.170898,9615.226563,9328.810547,8257.982422,7990.873047,9354.619141,13.08067946,13.23110514,13.18747743,13.01157363,12.96413742,13.1914632
Q96RN5,Q96RN5,MED15,Homo sapiens,Mediator of RNA polymerase II transcription subunit 15,MED15_HUMAN,sp,0.087822557,16981.67773,18901.7207,14375.27344,16221.40918,16819.85156,17214.22656,14.05169138,14.20622995,13.81130178,13.98561153,14.03787735,14.07131374
Q96RP9,Q96RP9,GFM1,Homo sapiens,"Elongation factor G, mitochondrial",EFGM_HUMAN,sp,0.03191438,192716.5313,188064.1094,190430.1094,183268.4063,178235.3281,179635.6719,17.55612081,17.52086502,17.53890208,17.48359857,17.4434238,17.45471434
Q96RQ1,Q96RQ1,ERGIC2,Homo sapiens,Endoplasmic reticulum-Golgi intermediate compartment protein 2,ERGI2_HUMAN,sp,0.104908902,47557.03125,45788.81641,42427.12891,34606.875,41882.21484,43510.625,15.53737104,15.48270765,15.37269943,15.07877105,15.35405012,15.40908012
Q96RQ3,Q96RQ3,MCCC1,Homo sapiens,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",MCCA_HUMAN,sp,0.061887044,17398.03516,18974.16211,18605.13867,16635.94531,19010.85352,19669.70117,14.08663676,14.21174856,14.18341352,14.02201623,14.21453568,14.26368742
Q96RS6,Q96RS6,NUDCD1,Homo sapiens,NudC domain-containing protein 1,NUDC1_HUMAN,sp,0.023309062,71794.875,71857.53125,67986.92969,70031.04688,68541.89844,69316.76563,16.13159324,16.13285175,16.0529698,16.09570703,16.06469853,16.08091672
Q96RT1,Q96RT1,ERBB2IP,Homo sapiens,Protein LAP2,LAP2_HUMAN,sp,0.037250118,31684.8457,31633.40234,31596.6875,29271.73242,30091.26172,29481.70898,14.95150537,14.94916111,14.9474857,14.83722051,14.87705698,14.84753254
Q96RU2,Q96RU2,USP28,Homo sapiens,Ubiquitin carboxyl-terminal hydrolase 28,UBP28_HUMAN,sp,1.340358874,1011.170471,262.1954346,5805.772461,1135.276001,1212.019165,73.61658478,9.981810523,8.034498755,12.50327232,10.14882736,10.2431968,6.201958917
Q96RW7,Q96RW7,HMCN1,Homo sapiens,Hemicentin-1,HMCN1_HUMAN,sp,0.048487629,77961.94531,75101.30469,85397.4375,75126.49219,77415.80469,77698.21875,16.25048247,16.19655035,16.38190516,16.19703412,16.24034051,16.2455939
Q96S44,Q96S44,TP53RK,Homo sapiens,TP53-regulating kinase,PRPK_HUMAN,sp,0.202628365,12346.62793,12973.14551,13030.10449,10791.10059,7734.815918,8954.438477,13.59182945,13.6632407,13.66956103,13.39755439,12.91715124,13.12838725
Q96S52,Q96S52,PIGS,Homo sapiens,GPI transamidase component PIG-S,PIGS_HUMAN,sp,0.034422192,26064.07617,23933.48047,25429.22266,25560.33398,24392.4707,24244.50781,14.6697751,14.54674259,14.63419974,14.64161907,14.57414828,14.56537035
Q96S55,Q96S55,WRNIP1,Homo sapiens,ATPase WRNIP1,WRIP1_HUMAN,sp,0.07248758,16757.24414,16806.02344,18845.10156,15069.30176,16635.12109,17444.84766,14.03249729,14.03669078,14.20190195,13.87932495,14.02194475,14.09051338
Q96S59,Q96S59,RANBP9,Homo sapiens,Ran-binding protein 9,RANB9_HUMAN,sp,0.103962656,16752.94531,12350.96973,14761.82715,16443.51367,15012.91309,14925.20898,14.03212714,13.5923367,13.84958368,14.00523099,13.87391632,13.86546351
Q96S66,Q96S66,CLCC1,Homo sapiens,Chloride channel CLIC-like protein 1,CLCC1_HUMAN,sp,0.058047277,58387.61328,60052.03125,57020.12109,52546.58594,56435.53906,51799.62109,15.83337472,15.87392543,15.79918348,15.68130941,15.78431633,15.66065392
Q96S97,Q96S97,MYADM,Homo sapiens,Myeloid-associated differentiation marker,MYADM_HUMAN,sp,0.028536929,32106.17188,32525.30859,31519.19336,32039.94922,30036.03906,32300.39258,14.97056304,14.98927512,14.94394299,14.96758424,14.87440695,14.97926408
